Sample   	JTAG        	CLK	TCK	TMS	TRST	TDI	TDO	HALT	 Timestamp
      379	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      380	0001001     	0  	0  	0  	1   	0  	0  	1   	270.875 ns
      381	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.500 ns
      382	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.750 ns
      383	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      384	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      385	0001011     	0  	0  	0  	1   	0  	1  	1   	270.750 ns
      386	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      387	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      388	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      389	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      390	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      391	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      392	0011001     	0  	0  	1  	1   	0  	0  	1   	270.875 ns
      393	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
      394	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      395	0011001     	0  	0  	1  	1   	0  	0  	1   	270.875 ns
      396	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      397	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      398	0001011     	0  	0  	0  	1   	0  	1  	1   	333.375 ns
      399	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      400	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.500 ns
      401	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      402	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      403	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      404	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      405	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
      406	0001101     	0  	0  	0  	1   	1  	0  	1   	250.000 ns
      407	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.500 ns
      408	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      409	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      410	0001111     	0  	0  	0  	1   	1  	1  	1   	 41.625 ns
      411	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      412	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      413	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      414	0001101     	0  	0  	0  	1   	1  	0  	1   	250.000 ns
      415	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      416	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      417	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      418	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
      419	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      420	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      421	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      422	0001001     	0  	0  	0  	1   	0  	0  	1   	375.000 ns
      423	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      424	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      425	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      426	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      427	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      428	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      429	0011001     	0  	0  	1  	1   	0  	0  	1   	375.000 ns
      430	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      431	0011001     	0  	0  	1  	1   	0  	0  	1   	<29,250 us
      432	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      433	0011101     	0  	0  	1  	1   	1  	0  	1   	270.875 ns
      434	0011101     	0  	0  	1  	1   	1  	0  	1   	 41.625 ns
      435	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      436	0001001     	0  	0  	0  	1   	0  	0  	1   	<03,000 us
      437	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.500 ns
      438	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.750 ns
      439	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      440	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      441	0001011     	0  	0  	0  	1   	0  	1  	1   	270.875 ns
      442	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      443	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
      444	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      445	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      446	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      447	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      448	0011101     	0  	0  	1  	1   	1  	0  	1   	271.000 ns
      449	0011101     	0  	0  	1  	1   	1  	0  	1   	 41.625 ns
      450	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      451	0011001     	0  	0  	1  	1   	0  	0  	1   	270.875 ns
      452	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      453	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      454	0001001     	0  	0  	0  	1   	0  	0  	1   	333.375 ns
      455	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      456	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      457	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.500 ns
      458	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      459	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      460	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      461	0001111     	0  	0  	0  	1   	1  	1  	1   	 41.750 ns
      462	0001001     	0  	0  	0  	1   	0  	0  	1   	250.000 ns
      463	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
      464	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
      465	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      466	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.750 ns
      467	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
      468	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      469	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      470	0001001     	0  	0  	0  	1   	0  	0  	1   	250.000 ns
      471	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
      472	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      473	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.750 ns
      474	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
      475	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
      476	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.750 ns
      477	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
      478	0001011     	0  	0  	0  	1   	0  	1  	1   	250.000 ns
      479	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
      480	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.750 ns
      481	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.500 ns
      482	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.750 ns
      483	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
      484	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.625 ns
      485	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.750 ns
      486	0011001     	0  	0  	1  	1   	0  	0  	1   	375.000 ns
      487	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
      488	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      489	0001001     	0  	0  	0  	1   	0  	0  	1   	<32,625 us
      490	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
      491	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
      492	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      493	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      494	0001011     	0  	0  	0  	1   	0  	1  	1   	270.875 ns
      495	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      496	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      497	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      498	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
      499	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.500 ns
      500	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      501	0011001     	0  	0  	1  	1   	0  	0  	1   	270.875 ns
      502	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
      503	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      504	0011001     	0  	0  	1  	1   	0  	0  	1   	270.875 ns
      505	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      506	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      507	0001011     	0  	0  	0  	1   	0  	1  	1   	333.250 ns
      508	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      509	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      510	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      511	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.875 ns
      512	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      513	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.375 ns
      514	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
      515	0001101     	0  	0  	0  	1   	1  	0  	1   	250.000 ns
      516	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      517	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      518	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
      519	0001111     	0  	0  	0  	1   	1  	1  	1   	 41.625 ns
      520	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.500 ns
      521	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      522	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      523	0001101     	0  	0  	0  	1   	1  	0  	1   	250.125 ns
      524	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.500 ns
      525	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      526	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      527	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      528	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      529	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      530	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      531	0001001     	0  	0  	0  	1   	0  	0  	1   	375.000 ns
      532	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      533	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      534	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      535	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      536	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      537	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      538	0011001     	0  	0  	1  	1   	0  	0  	1   	375.125 ns
      539	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      540	0011001     	0  	0  	1  	1   	0  	0  	1   	<90,750 us
      541	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      542	0011101     	0  	0  	1  	1   	1  	0  	1   	270.875 ns
      543	0011101     	0  	0  	1  	1   	1  	0  	1   	 41.625 ns
      544	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      545	0001001     	0  	0  	0  	1   	0  	0  	1   	<32,500 us
      546	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.500 ns
      547	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.750 ns
      548	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      549	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      550	0001011     	0  	0  	0  	1   	0  	1  	1   	270.750 ns
      551	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      552	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      553	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      554	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      555	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      556	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      557	0011101     	0  	0  	1  	1   	1  	0  	1   	270.875 ns
      558	0011101     	0  	0  	1  	1   	1  	0  	1   	 41.625 ns
      559	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      560	0011001     	0  	0  	1  	1   	0  	0  	1   	270.875 ns
      561	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      562	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      563	0001011     	0  	0  	0  	1   	0  	1  	1   	333.375 ns
      564	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      565	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      566	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      567	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
      568	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.500 ns
      569	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      570	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      571	0001001     	0  	0  	0  	1   	0  	0  	1   	250.000 ns
      572	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      573	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      574	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      575	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      576	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      577	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      578	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      579	0001001     	0  	0  	0  	1   	0  	0  	1   	250.000 ns
      580	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      581	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      582	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      583	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      584	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      585	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      586	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      587	0001001     	0  	0  	0  	1   	0  	0  	1   	250.000 ns
      588	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      589	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      590	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      591	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      592	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      593	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      594	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      595	0011001     	0  	0  	1  	1   	0  	0  	1   	375.000 ns
      596	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
      597	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      598	0001001     	0  	0  	0  	1   	0  	0  	1   	<45,375 us
      599	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
      600	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
      601	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      602	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      603	0001011     	0  	0  	0  	1   	0  	1  	1   	270.875 ns
      604	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      605	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
      606	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      607	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      608	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      609	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      610	0011001     	0  	0  	1  	1   	0  	0  	1   	270.875 ns
      611	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.500 ns
      612	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      613	0011001     	0  	0  	1  	1   	0  	0  	1   	270.750 ns
      614	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      615	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      616	0001011     	0  	0  	0  	1   	0  	1  	1   	333.375 ns
      617	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      618	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.625 ns
      619	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      620	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      621	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      622	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
      623	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      624	0001001     	0  	0  	0  	1   	0  	0  	1   	250.125 ns
      625	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      626	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      627	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      628	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.750 ns
      629	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      630	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      631	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      632	0001001     	0  	0  	0  	1   	0  	0  	1   	250.000 ns
      633	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      634	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      635	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      636	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      637	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      638	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      639	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      640	0001001     	0  	0  	0  	1   	0  	0  	1   	250.125 ns
      641	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      642	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      643	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      644	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      645	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      646	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      647	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      648	0011001     	0  	0  	1  	1   	0  	0  	1   	374.875 ns
      649	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
      650	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      651	0001001     	0  	0  	0  	1   	0  	0  	1   	<44,750 us
      652	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
      653	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
      654	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      655	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      656	0001011     	0  	0  	0  	1   	0  	1  	1   	270.875 ns
      657	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      658	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
      659	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      660	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
      661	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      662	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      663	0011001     	0  	0  	1  	1   	0  	0  	1   	270.750 ns
      664	0011001     	0  	0  	1  	1   	0  	0  	1   	 41.625 ns
      665	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      666	0011001     	0  	0  	1  	1   	0  	0  	1   	270.750 ns
      667	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      668	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      669	0001011     	0  	0  	0  	1   	0  	1  	1   	333.375 ns
      670	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      671	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      672	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      673	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.875 ns
      674	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      675	0001101     	0  	0  	0  	1   	1  	0  	1   	 41.750 ns
      676	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      677	0001001     	0  	0  	0  	1   	0  	0  	1   	250.250 ns
      678	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      679	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      680	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      681	0001011     	0  	0  	0  	1   	0  	1  	1   	 41.750 ns
      682	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      683	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      684	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      685	0001001     	0  	0  	0  	1   	0  	0  	1   	250.000 ns
      686	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.500 ns
      687	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
      688	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      689	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      690	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.625 ns
      691	0001001     	0  	0  	0  	1   	0  	0  	1   	 41.750 ns
